Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,ResourcesNb,ResourcesMeanEntropy,LoadConfigurationSize
5cf202837c24442de4f09ee9a152c77f911b405541fd30567bcc370ef61f5f75.exe,4930920087503d221d8bb13e1514620b,332,224,271,6,0,978944,28672,0,9056,4096,983040,4194304,4096,4096,4,0,1,0,4,0,1011712,4096,2939999,2,0,1048576,4096,1048576,4096,0,16,3,3.688430400781878,7,2.0593971211466555,0
7334a984d3036002287f585cbad1209eff1fe7bdba7e93c88efede1201dba3e2.exe,05f4553ee500bce6677b73e2ed44e3ae,34404,240,559,6,0,3584,5632512,0,20583172,4096,0,4194304,4096,512,4,0,0,0,4,0,20590592,1024,5637272,2,0,2097152,8192,2097152,8192,0,16,8,4.502046580727528,2,4.129303814893202,0
2ba23a256551d2b59785b96b6e2b79b3a1a63c3e634b6a1e2690d48c8450e80a.exe,02cc24dc1a0988f00f2e7fc8432c79a4,34404,240,34,48,0,607232,1536,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,630784,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,5.978737577094138,2,4.099804239379911,0
cc28d7f2d6934af40e9f5ca9acc40179cd2688271ec778556aabfd2638a943e6.exe,6b08812a6837ef81f21ddd7dc04aadcb,332,224,259,10,0,112640,28203520,0,4958,4096,118784,4194304,4096,512,5,1,0,0,5,1,28311552,1024,165921,2,33024,1048576,4096,1048576,4096,0,16,4,4.485970665881602,15,4.368720535157802,0
770e78f5262b1ad1d0d56e616b7ce40ed4fe8d8d890ddd2654af7236b96f758c.exe,d6c26d1a060bc7ce2b72d14e857bc612,332,224,258,9,0,158208,714752,0,44848,4096,163840,4194304,4096,512,5,0,0,0,5,0,888832,1024,282731,2,32768,1048576,4096,1048576,4096,0,16,6,3.9847893338168388,29,3.806979130016731,72
2da7ec7e791cdfacc5d24164fe9d74fd2123d4790bf64f3378573be4164c3da3.exe,e726fce32bb643902827af8126f05ad9,34404,240,558,2,40,25600,5447680,5120,11235416,4096,0,5368709120,4096,512,4,0,0,0,5,2,14544896,1536,7204087,2,352,2097152,4096,1048576,4096,0,16,17,4.904303288919396,1,5.233642124429392,0
6032d1538d68df2b8a118c6c5f3756a9c383d213f71fae50fef2c59482cdf107.exe,763f596df92174f31b2019474d6a022c,332,224,46,48,0,33792,35328,0,41618,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.257819290633734,2,4.1443692326110195,0
a8ae29395e8234f4d2a35a88ff8d34b353c716d81d0d7e05eacc5d4e2a2aacc8.exe,f44f200e7d7f8ae6035b382a2a4240dd,34404,240,34,14,0,25088,2578944,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,2633728,1024,0,2,33120,1048576,4096,1048576,4096,0,16,7,3.1349453058600893,0,0.0,312
8abd4b8b64f0594bd1295a458d5f157fe6d3af3000318025273645c753ec18aa.exe,3157f43bcc6254d4dd2b18ed3748cc0e,332,224,34,48,0,18432,2560,0,26162,8192,32768,4194304,8192,512,4,0,0,0,6,0,49152,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.118894385262014,2,4.206868656849053,0
2911ff70eba70b46a6125c7b95ac78e41847386b2df9a63d1123c5d035f0ea1c.exe,a6e531fcdbfe2218bbf52adcb1b251cb,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
c9e6e660e29e06a59624f33314d34dec378dbb83e02cd639ff1388dc7f95e071.exe,957f0d94015a4d4e00444a2ecd00588d,332,224,259,10,0,214528,31768064,0,15426,4096,221184,4194304,4096,512,5,1,0,0,5,1,31973376,1024,274648,2,32768,1048576,4096,1048576,4096,0,16,5,2.095056501934076,19,2.6958030616196638,72
4a2c3f7e489652350d3fd9df4259c52e2a9be9eb507d011779079d1e57e0301d.exe,2b5ae81b913c18c43d45742837f4b7f7,332,224,258,11,0,12797952,120320,0,12806046,8192,12812288,4194304,8192,512,4,0,0,0,4,0,12943360,512,12981848,2,34112,1048576,4096,1048576,4096,0,16,3,4.156894234019974,9,4.142607953206595,0
9fc9a516b95c3985ec90bf33a5b37161d883f55f715b2733223f2c00a1b23b57.exe,bb3ed0240186a6d24238986c8f774800,34404,240,46,6,0,1871872,17408,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,1908736,1024,0,2,34112,1048576,4096,1048576,4096,0,15,3,6.325734155152557,41,2.709367705506205,0
ade8d6dce1824c8128c0274f283a46183280ee83b44274e1f46a4871719954e8.exe,a7d22b730d1cf1cef7db1d8b87fa66d6,332,224,258,14,33,208384,96256,0,133008,4096,212992,4194304,4096,512,5,1,0,0,5,1,466944,1024,0,2,49472,1048576,4096,1048576,4096,0,16,6,5.1833366493210615,21,3.9958858998505313,192
744da01331ffa19b20b6476fa08a7c8302bb651c1c60b0f7f70c9b4de13fc1b3.exe,e4f5f7692bc046fa17ec4202a98f7bc1,332,224,34,48,0,7168,2048,0,15098,8192,16384,4194304,8192,512,4,0,0,0,6,0,32768,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.1762977289189234,2,4.142393066899813,0
b96c79ff7e741638ee99fc0461688440276bdb9df395d5325915408efd174876.exe,20d0f3a8ae795b85fd86cac5ef665e46,332,224,290,12,0,581632,16138240,0,163850,4096,585728,4194304,4096,512,5,1,0,0,5,1,16744448,1024,16760548,2,32832,4194304,4096,4194304,4096,0,16,5,5.683732524701756,26,3.4416347982377755,72
9584a3d230cfc5d5fa3656849622cebcb251397b4ac08d251f98347c53aba263.exe,3033f43d2b5bb29d1bcbc35cf2038d4f,332,224,258,9,0,264704,649216,0,118896,4096,270336,4194304,4096,512,5,0,0,0,5,0,933888,1024,343541,2,32768,1048576,4096,1048576,4096,0,16,6,3.4503686425595954,24,3.7978766315342476,72
19138e1fb5e1c65b7b81932c1f28cd8c32b650844f103ff58fc0fd40c71a68a1.exe,9fe68af3f2db3c8428035cabfccafd04,34404,240,34,14,33,288768,210944,0,208608,4096,0,5368709120,4096,512,5,2,0,0,5,2,524288,1024,0,2,49504,1048576,4096,1048576,4096,0,16,8,4.852285246560113,28,4.0997098429214445,320
f7284ade2ca0aeb432cf1fdae5ab0c724f81d10b914f6d4c2c15ef0f60ff316e.exe,7af78ecfa55e8aeb8b699076266f7bcf,34404,240,558,2,40,45056,5483008,8192,4861,4096,0,5368709120,4096,512,4,0,0,0,5,2,5517312,1024,5487201,2,352,2097152,4096,1048576,4096,0,16,11,3.380817099224116,1,5.2288108587242785,0
62133bf304c2143af08217ea5caa1102009e3f70682896ae2997b232f212ec51.exe,1547e40089b1b06c2e27658c4f478466,332,224,258,11,0,35840,2048,0,43854,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.0709277030312427,2,4.0855692449284415,0
08b8633507bbabd427439f1fb9ce13335c1eb082aa9f9d02b3331020e854a856.exe,56f4c85e8ff2a4e5861c5dcb5c3f85d2,34404,240,34,48,0,398392,1430,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,417792,512,451938,2,34144,1048576,4096,1048576,4096,0,16,2,5.997688383825897,2,4.131430514519189,0
863853bdbdb6ed3d644305d866286c1fa25255e62851f3d7bee5f3e2bcefaa98.exe,5f6a74e286c98bbe45a6a667026813bc,332,224,290,14,0,128000,172032,0,30618,4096,135168,4194304,4096,512,5,1,0,0,5,1,319488,1024,6989375,3,33088,1048576,4096,1048576,4096,0,16,6,5.088760976211465,8,5.563713823042777,92
c29e86a3004211718df934dff69c681243ecd855e3749ecb76e2bc490aa01456.exe,3b27f584157b2b53c41a5bc80751a817,34404,240,558,2,38,125440,6014464,11776,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,6053888,1024,6024953,2,352,2097152,4096,1048576,4096,0,16,11,3.7474684912694602,2,4.303270216630282,0
0a412e07ceb7cf6f3eee9d30226f29afce7552778efdab9cb5dc4e4a5f50fa91.exe,84c902a553ee225db4267355720ea2cc,34404,240,559,6,0,5632,31196160,0,8954,4096,0,4194304,4096,512,4,0,0,0,4,0,31219712,1024,31223269,2,0,1048576,4096,1048576,4096,0,16,5,3.698243909845653,2,4.130508712100283,0
358cd94b404d08274eb01e5466ef12cb8ddeb4ef8524d7cb501077503aac6911.exe,2722b0312c2e8cb299647d97225c17e6,332,224,259,10,0,154624,3739136,0,24165,4096,159744,4194304,4096,512,5,1,0,0,5,1,3891200,1024,217744,2,32768,1048576,4096,1048576,4096,0,16,3,4.651484649080102,16,2.5572668756380366,72
e0ba9bc255356e77c0953b12176294874fedc482796db4c2a3e8e23e1085ae0e.exe,2d9298327b5b919ece2f4271aa06bb95,34404,240,558,2,37,2695168,4096,6651904,9345648,6656000,0,5368709120,4096,512,6,1,0,0,6,1,9355264,4096,0,2,33120,2097152,4096,1048576,4096,0,16,3,3.3566694739225498,0,0.0,0
60312f09f1b44e0668a6ce58ec3fb7638858f5c555d281f9402f5c1ce5b6704d.exe,55a0b5948da3a1c85b2758b1a8815631,34404,240,558,2,38,140288,6033408,13824,5296,4096,0,5368709120,4096,512,4,0,0,0,5,2,6074368,1024,6064126,2,352,2097152,4096,1048576,4096,0,16,11,3.7328130377946,2,4.31820258368314,0
73167064cad31eb3234fe0609c99ffb6d6e9f3d0d17974e34ce92040bf4a5d79.exe,b5c37c16a88aa977a67b10381684e005,332,224,33166,2,25,5120,10746368,0,8396,4096,12288,4194304,4096,512,4,0,0,0,4,0,10780672,1024,0,2,0,1048576,16384,1048576,4096,0,16,8,3.0760732939464943,19,2.676533602274804,0
4ff85ed4a6ed753731533acba81fb31b38923cea1eff55ea524b1a7cbc48bc3b.exe,1ad3b9d0d6ee2236b01274515dbfe0ed,332,224,270,6,0,5429248,2560,0,5436942,8192,5439488,4194304,8192,512,4,0,0,0,4,0,5464064,1024,5494887,2,0,1048576,4096,1048576,4096,0,14,4,3.502949478681334,2,4.069213598548719,0
4506a3bfd83946249d11d510d96f84b9ede6ccda4958a3e8dda1d0729080b28b.exe,091b613da8a06f4a9f973dc6d424f3e7,34404,240,46,11,0,4268032,4096,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,4284416,512,4330883,2,34112,4194304,16384,1048576,8192,0,16,2,5.884890621640078,5,3.2343114534259407,0
8b92af2507248c152f469f1f2b83c62b30c3446cfdc87f42c31c5f7f7894ac63.exe,315da5420fbde2e9e499756f84f1b992,34404,240,46,8,0,1498112,367616,0,0,8192,0,4194304,8192,512,4,0,0,0,4,0,1875968,512,0,2,34144,4194304,16384,1048576,8192,0,16,2,6.246468117256226,14,4.369050884124112,0
b650ad6a13a697a3cc48bfcb8392d2f538dd39e23d21195b0f4a776a175999d2.exe,d17e3ca628be242ca1e0aa28135a9033,34404,240,34,48,0,23040,2048,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,40960,512,0,2,34112,4194304,16384,1048576,8192,0,16,2,4.7217216064685,2,4.13968685066367,0
05cfbd3f4626785c405c2d7a44df767252781b6b3ff77f0dc28606f48588bc81.exe,98098fb2b292b9a7b3e0c90197e95bae,34404,240,34,14,37,3339264,2241536,0,447844,4096,0,5368709120,4096,512,6,0,0,0,6,0,5668864,1024,5636343,3,33120,1048576,4096,1048576,4096,0,16,8,5.1769600796470066,1,3.5747099499008685,320
d086be354ea691c017cca7cf008c8fba3479ccb671d01e0e341a4347cdbacc39.exe,a07416b3bed69ae1cbee5f7193a01bed,332,224,259,10,0,234496,2983936,0,21124,4096,241664,4194304,4096,512,5,1,0,0,5,1,3215360,1024,329055,2,33024,1048576,4096,1048576,4096,0,16,3,3.635641506123236,9,3.080740048208974,72
0d59a6ad7a58a5176bf658ad83ff84a1e56be462f4e984bb01052b1559c31111.exe,2994cb37f86c49fc93f5bab2a17e175d,34404,240,34,14,0,37376,2838016,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,2912256,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.1283091863660504,1,3.4075943086420013,312
bc7d010eb971dbc9cbeedc543f93bb1b6924d57597e213dbe10c2c1efd8d0296.exe,df92abd264b50c9f069246a6e65453f0,34404,240,34,14,0,36864,2830336,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,2895872,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.3954213913028934,3,3.5689340742221876,312
42e07ea0f43bec6913d6ac78ff74536695ae273cd28dbc8ecc1465844be2c581.exe,4045c61dab48d2758674e9135ea98985,332,224,271,6,0,26112,141824,2048,13784,4096,32768,4194304,4096,512,4,0,6,0,4,0,270336,1024,0,2,34112,1048576,4096,1048576,4096,0,16,5,4.37409643953924,11,4.719102670020421,0
11128e278985be292ec748d40794ed3b94392e540be7f0b3c9a718a4fb4fc177.exe,8447dbe44aa2ede5d56341e0dc22f319,34404,240,35,14,0,33280,13436416,0,25042125,4096,0,5368709120,4096,512,6,0,0,0,6,0,27131904,1024,0,2,33056,1048576,4096,1048576,4096,0,16,10,1.4005461995463098,11,5.179597246109204,312
a9ecbbb1a4de3f9019f7955182af88d2ecfbb6fd38da526b31cb8e7d9b62b517.exe,0e955e40dfa3d306c6371e166e62858d,34404,240,34,48,0,1277088,440040,0,1532336,8192,0,4194304,8192,512,4,0,0,0,4,0,1638400,1024,895765,2,33088,4194304,16384,1048576,8192,0,16,3,5.244481544491821,50,0.8020396078587427,0
bb5fbbb2168dcbaa2b6be6b302256208cca8d2358d683dea26d9e3a578293fe7.exe,7209d534bdc490da2ca36f478733b389,332,224,46,48,0,40448,41984,0,48594,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.287114994909173,2,4.1443692326110195,0
61b37bf1f1ab876f1b9f0d6e407e7086f80c3f3fdea1ac7946c29464f8d66af3.exe,8cd79908aa72e2f763392a9fe45b46db,332,224,258,14,37,115200,45568,0,60469,4096,122880,4194304,4096,512,6,0,0,0,6,0,180224,1024,170859,2,32832,1048576,4096,1048576,4096,0,16,5,4.734604957288798,1,3.426220389091408,192
ff8fd6d7aa827cc652b286062081db3a046984424988e3ff65c78de124ae7db8.exe,8a20a6f339369ab45952a85c29b1316b,34404,240,34,14,29,3754496,4535296,0,3534308,4096,0,5368709120,4096,512,6,0,0,0,6,0,8310784,1024,0,3,33120,1048576,4096,1048576,4096,0,16,10,5.46027081382575,7,4.250920001861378,312
72ef598f8e69e142e21fef23cff48d2e9e49dcd142c12189656eab3269b454eb.exe,a2059ca7715450dc171f7608325744da,332,224,258,14,30,203776,116736,0,128304,4096,208896,4194304,4096,512,5,1,0,0,5,1,483328,1024,0,2,49472,1048576,4096,1048576,4096,0,16,6,5.5199907267528845,27,4.46823371980606,188
d386e05c1cb3c758088645f8b892c305c04be0344859c866e1fed690504439a3.exe,b4a6b7316167a3e0625dd6765864e062,332,240,8226,48,0,514560,2048,0,512,8192,0,268435456,8192,512,4,0,0,0,6,0,540672,512,586314,3,34144,1048576,4096,1048576,4096,0,16,3,3.9158393107052167,0,0.0,0
bccae54603c0faccf717324652a1e43dcccee0ddf7339c42a98e5cee819e347e.exe,e19575a232227b346551ae8dd815a6ab,332,224,259,9,0,253952,8192,499712,755776,503808,757760,4194304,4096,512,5,0,0,0,5,0,765952,4096,0,2,32768,1048576,4096,1048576,4096,0,16,3,3.8860864998875377,23,5.907020663932805,72
c1082902dff7b4652dbd0b43e974c0c1d34f135fdb8353ec5e92f9cdc54b6ed2.exe,c4e772c253f64f4ad2ba7bb930ebfde0,34404,240,34,11,0,2199552,69632,0,0,8192,0,5368709120,8192,512,4,0,0,0,4,0,2285568,512,2314360,2,34112,4194304,16384,1048576,8192,0,16,2,5.890615275288134,4,3.546013211473676,0
654b38416bab49483cc92fec6cb7ccff219ab4bc083519d6cda6d94b74ee2be7.exe,91ce76d90b6a43a8fe5dff08859b5114,332,224,258,9,0,146944,369664,0,15846,4096,151552,4194304,4096,512,5,0,0,0,5,0,524288,1024,216016,2,33024,1048576,4096,1048576,4096,0,16,4,4.266444346629285,21,3.1326073528455796,72
1fc6c873fc864006f6d042c25f0d086304366ca96bf8d2206a33a0621950a4df.exe,392f43afb36b0cdaca17b7ac273a4671,332,224,259,9,0,253952,8192,499712,755776,503808,757760,4194304,4096,512,5,0,0,0,5,0,765952,4096,0,2,32768,1048576,4096,1048576,4096,0,16,3,3.8860864998875377,23,5.907020663932805,72
ee95e54aff137684ac10a38bf9a7f5f359d80c3115e7c30777062e369efcda77.exe,c9f5e5246a9d05f6a99c914bb92f02e0,34404,240,34,48,0,2090644,208944,0,2105776,8192,0,5368709120,8192,512,4,0,0,0,4,0,2211840,1024,2308087,2,33088,4194304,16384,1048576,8192,0,16,3,4.550466398570818,81,3.158558031759903,0
7291a205dba93db221ee6d6da61d00580f9ddbaf9424465522138b6cb1bbc1b7.exe,81f5904645e44483a57226ab60e0390b,332,224,258,9,0,171520,4699136,0,27812,4096,176128,4194304,4096,512,5,0,0,0,5,0,4878336,1024,311691,2,33024,1048576,4096,1048576,4096,0,16,4,4.101589220449464,26,3.237756998175094,72
1576f68ec71aa3b79d2f3ab363ee523951bde5da0d6afccc4a08247e48fd548b.exe,011d87d169d7ba9f3d3fd9a7f6e4bf2d,34404,240,34,14,22,540672,4096,3588096,4128736,3592192,0,5368709120,4096,512,6,0,0,0,6,0,4136960,4096,0,3,33120,1048576,4096,1048576,4096,0,16,3,4.041892904431536,1,4.9116145157351045,264
170e1717ebfc14d8cd7c99afe98b88a8ab9900eda093ce4e18a472dc216c7264.exe,b79e4683dfe3945be76dce36ef56357d,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
8e1cffe66f9ea7ad91ec25d410894598d1a9a021aacda5bd6b395c5cb91b4789.exe,cfc5a8603817dd0bbf90744b2303a5ab,332,224,258,9,0,163328,33624576,0,19654,4096,167936,4194304,4096,512,5,0,0,0,5,0,33800192,1024,356674,2,33024,1048576,4096,1048576,4096,0,16,4,3.8230427576148958,36,3.290978600303712,72
3ce7038bba7b55be98005d471b7ad1c9166047a14bbfa016d1bb3b58960e6c1a.exe,d026406ee553f49e6526b612274544d3,332,224,259,8,0,102400,87040,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,212992,512,2712136,2,0,1048576,4096,1048576,4096,0,16,4,5.653816109366678,11,4.129425314921381,0
8462485220bfcba052d89e06bb3eaf38343b92bc246e391050f6019e70dba6a6.exe,7abdd998bba53910b91abe24a135ce8a,332,224,258,14,33,214528,131072,0,138576,4096,221184,4194304,4096,512,5,1,0,0,5,1,507904,1024,0,2,49472,1048576,4096,1048576,4096,0,16,6,5.644500069985288,21,3.8358728957439587,192
5a4594e5df0ab9c6a640966e80a7dda87bc895234fc1e97348c3acb6ad7517bc.exe,1018968be8e34994bf88b0cc29f999c6,332,224,263,2,30,802304,1205248,4096,5280,4096,806912,4194304,4096,512,4,0,1,0,4,0,1503232,1024,2669952,3,0,2097152,4096,1048576,4096,0,16,16,3.725807489155471,0,0.0,0
cdb8a234c896df8b45ee7bc0d69ecdaec0bfce73cacdb376048bcd3abb85a75d.exe,107451aaebbc9464f0e3377e7545504a,332,224,270,6,0,4460544,19968,0,4468286,8192,4472832,4194304,8192,512,4,0,0,0,4,0,4513792,1024,4495274,2,0,1048576,4096,1048576,4096,0,14,4,4.064959236154008,4,4.074549868721694,0
63863aca0274a40e87b3c1e1803cfd971b8b7e3d3205c24115b518501f410bb3.exe,edd73e79cb7b8abe0f569844931f4fdb,332,224,783,6,0,2048,97135104,0,5441,4096,97144832,4194304,4096,512,4,0,0,0,4,0,97153024,1024,97168251,2,0,1048576,4096,1048576,4096,0,16,4,4.293183735622829,1,4.9071891739780025,0
2717cae9f8faaedbc37139fb3ddd08e04d9f19b41211ba0f267c62333e799063.exe,752c908ea45382aa7ff4029b9ae84d96,34404,240,34,14,0,41984,5228032,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5304320,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.128742273861512,1,3.4075943086420013,312
9c321a1be7ac4172b0edfc2b91a41d689e44a4dc8b9931bf40bedfb4f0f5f6d6.exe,eeaecc3b9fbf9b4c73121003d75375bb,34404,240,34,14,0,40960,5456384,0,7283800,4096,0,5368709120,4096,512,6,0,0,0,6,0,14270464,1024,0,2,33120,1048576,4096,1048576,4096,0,16,11,1.2064306160784268,7,3.586199252310785,312
47dd988feb765659bd0674ba2dcfee8095395ac92fdff839055287145d06c4a3.exe,f7095d4c508bd4b9e471aec98d48bcfb,34404,240,34,14,0,69632,7119360,0,12763400,4096,0,5368709120,4096,512,6,0,0,0,6,0,15806464,1024,8480839,2,33120,1048576,4096,1048576,4096,0,16,14,4.684786838647786,1,3.460526011323796,0
2d2799ad1e607c172645ae51d5de6d1f499a741fa8b3941f5cac5d76ac684dcb.exe,b24ac746f9eaaada747b9d55702841b5,34404,240,558,14,29,1630208,4096,5967872,7597056,5971968,0,140701150674944,4096,4096,6,0,0,0,6,0,7606272,4096,0,2,33120,1048576,4096,1048576,4096,0,16,3,3.173598208913006,2,4.107213175590221,312
33136dd64b2b82f5f35d250c41060e70eb9c0028cc9e93f61b4e1d32f0163c3c.exe,dff762abefd2ac634f87aacd920c8bdc,34404,240,35,14,0,32768,13249536,0,25803518,4096,0,5368709120,4096,512,6,0,0,0,6,0,26849280,1024,0,2,33056,1048576,4096,1048576,4096,0,16,10,1.3715211337562274,8,4.321641584504108,312
624c2a77dcb7007979cf123da46497a9c66fe49cd7450f26b6018f45bd756d68.exe,b826ede76c8d08563b330b07137ab9ab,332,224,258,9,0,76288,42174464,0,26398,4096,81920,4194304,4096,512,5,0,0,0,5,0,42258432,1024,400533,2,33024,1048576,4096,1048576,4096,0,16,4,5.303612332907835,58,4.6213089190219385,72
7cecd6d2b7a8c9a835d73e404a1659afeb39e92a59fe19e57c8ab265c9f77c72.exe,f810de3ef202723a9fa3637e69115da6,332,224,259,8,0,102400,88576,0,103519,4096,106496,4194304,4096,512,4,0,0,0,4,0,217088,512,4449437,2,0,1048576,4096,1048576,4096,0,16,4,5.641352903015009,4,4.079670841654111,0
3b0cab6b9a7d8e8693074f6354a2ddba688ba6b0b4ef01d04c08082fa54355a4.exe,346dae7e729ed4f192d213fcd2292d58,332,224,783,6,0,10240,1208832,0,1233228,4096,16384,4194304,4096,512,4,0,0,0,4,0,1249280,512,0,2,0,1048576,53248,1048576,4096,0,16,3,6.287021034136422,5,4.315905248743482,0
d4d6598ddd68327659c4e2ba222b7b45d6bb2ca3579c25c349d489315635b6fa.exe,3b72f6e29beb6ac2a743918456a615d2,34404,240,34,14,0,41984,5228032,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5304320,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.1291670560947,1,3.4075943086420013,312
97fea58f7c3d4fa95a744ef8639d6bc62250f349529d574b02c193893b5faa93.exe,4055f8c388842d176e83cac9690a67b1,34404,240,34,14,0,41984,5228032,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5304320,1024,0,2,33120,1048576,4096,1048576,4096,0,16,8,3.128742273861512,1,3.4075943086420013,312
8eeee3ac06710a04dbb2e9516201147b98788180c4229ac239717a3e2192f906.exe,38b113f00a29371fa33a31dbef5610a1,34404,240,34,14,29,3695616,4494848,0,9018183,4096,0,5368709120,4096,512,6,0,0,0,6,0,12533760,1536,9779826,2,32864,1048576,4096,1048576,4096,0,16,14,4.4062490046663605,0,0.0,0
58030aa175ddaa0200e13bf51fbf32eca9058c6cb30804b496848305223bb1c0.exe,eeca722283938a812fd6670b34ec5e29,34404,240,34,8,0,1301504,2048,0,1309310,8192,0,4194304,8192,512,4,0,0,0,4,0,1327104,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,3.8796126776321778,2,4.09223422709699,0
864dd51a0a23d2194e6464aa07946b3e5dec4d7d78741e3a3402f731aa355122.exe,b2523d0d149e86db25b8ab09f27a3e21,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
7db49bd6d0e58e952c26dfc926a8d3c687b30241bfbfc2c83f15057660c3b755.exe,e4fdd539b3eccb8972f24c656f37e96c,34404,240,34,14,0,40448,5219328,0,4416,4096,0,5368709120,4096,512,6,0,0,0,6,0,5292032,1024,0,2,33120,1048576,4096,1048576,4096,0,16,7,3.1893553749605084,0,0.0,312
3fde84a46aea58ba4ddb5fb0473fc756ff209ba96b1a63a2759d13b8adc01a69.exe,ca1fb1ad30189110cc225620dc537368,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
73cbd7b98e23d4a7452a8419efd0ffe528281bb88d07f1bc08e8db98bf118fd3.exe,97471a0220c9ae44f9f884dfadc9c899,332,224,290,14,0,125952,122368,0,31187,4096,131072,4194304,4096,512,5,1,0,0,5,1,323584,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,5.069970285617385,9,5.309401691984651,92
9d50ede53cd699edc7f5fac997bfa83ec292aa7124d523969befe890d6466160.exe,00fe0d4cac30853ebf2c7c1a3c91cc81,34404,240,34,14,16,2097152,34832384,0,1624464,4096,0,5368709120,4096,512,6,0,0,0,6,0,36954112,1024,0,3,33120,1048576,4096,1048576,4096,0,16,11,5.233298239366515,11,3.8688224503926247,256
f161b56490087b75b15207598c6e0526afd184e3f8e76ab6eff8eaa6f573b660.exe,5f10f34b3ef012f1db5f21755cad4ab1,332,224,271,5,12,3584,2925568,0,6881,4096,8192,4194304,4096,512,4,0,0,0,4,0,2994176,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,4.724796902250852,9,3.978762248412038,0
9c9b7260556caeabcb0503f3b105b059b1d7ad78c7efc12d15ba506e7e2c2052.exe,8711b0f84531c6aa872bd7b9cbafe866,332,224,259,10,0,199680,3004928,0,13701,4096,204800,4194304,4096,512,5,1,0,0,5,1,3203072,1024,321851,2,32768,1048576,4096,1048576,4096,0,16,3,3.1809239353842265,16,2.8779221880095154,72
7701409c4d6438f89f87889dde3657c3ca1278bf3c79947574f3d50cba3a00de.exe,34fb10fa44606a84c2688ff8e93242af,332,224,259,2,25,4725760,1505280,0,17796641,4096,4734976,4194304,4096,512,6,0,0,0,6,0,40972288,1024,23244270,2,33024,1048576,16384,1048576,4096,0,16,13,0.9303286973397265,11,3.4353929020042426,0
b39285c4391f5e9624d51d09a708d7eb4e6196b4a0cc51e4c6604c62cd3c28da.exe,01bf49c004395f2860ed2af88e99afd8,34404,240,34,14,29,150016,152064,0,49440,4096,0,5368709120,4096,512,5,2,0,0,5,2,331776,1024,10666303,2,49504,2000000,4096,1048576,4096,0,16,7,4.871381635219369,9,5.878657097006456,312
